,id,Type,Region,tags.generator:method,power_output_MW,tags.generator:source,tags.generator:type,tags.power,tags.location,tags.generator:solar:tracking,other_tags,geometry,Country
1042,9153574173,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49327289999995 19.397536300000013),MM
1043,9153574174,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49339539999995 19.397693100000012),MM
1044,9153574175,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49336479999995 19.397653900000012),MM
1045,9153574176,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49311969999995 19.397340300000014),MM
1046,9153574177,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.493181 19.397418700000014),MM
1047,9153574178,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49324229999995 19.397497100000013),MM
1048,9153574179,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49302789999994 19.397222700000015),MM
1049,9153574180,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49331229999994 19.397018800000016),MM
1050,9153574181,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49356159999994 19.397334200000017),MM
1051,9153574182,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49368619999994 19.397491900000016),MM
1052,9153574183,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49334349999994 19.397058200000018),MM
1053,9153574184,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49321879999994 19.39690050000002),MM
1054,9153574185,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49359269999994 19.39737360000002),MM
1055,9153574186,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49340579999993 19.39713710000002),MM
1056,9153574187,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49325 19.39694),MM
1057,9153574188,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49346809999993 19.397215900000017),MM
1058,9153574189,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49353039999993 19.397294800000015),MM
1059,9153574190,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.493655 19.397452500000014),MM
1060,9153574191,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49362389999993 19.397413100000016),MM
1061,9153574192,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49337459999994 19.397097700000014),MM
1062,9153574193,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49343689999994 19.397176500000015),MM
1063,9153574194,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49349929999994 19.397255400000013),MM
1064,9153574195,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49328109999993 19.396979400000014),MM
1065,9153574196,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49394259999994 19.396633),MM
1066,9153574197,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49419189999993 19.396948400000014),MM
1067,9153574198,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49431649999994 19.397106100000013),MM
1068,9153574199,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49397379999994 19.396672400000014),MM
1069,9153574200,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49384919999993 19.396514700000015),MM
1070,9153574201,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.494223 19.396987800000016),MM
1071,9153574202,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49403609999993 19.396751300000016),MM
1072,9153574203,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49388029999993 19.396554100000017),MM
1073,9153574204,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49409839999993 19.396830100000017),MM
1074,9153574205,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49416069999992 19.396909),MM
1075,9153574206,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49428539999992 19.397066700000014),MM
1076,9153574207,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49425419999993 19.397027200000014),MM
1077,9153574208,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49400489999994 19.396711800000013),MM
1078,9153574209,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49406729999994 19.39679070000001),MM
1079,9153574210,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49412959999994 19.39686950000001),MM
1080,9153574211,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49391149999994 19.396593600000013),MM
1081,9153574212,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49366829999994 19.396827700000014),MM
1082,9153574213,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.493606 19.396748800000015),MM
1083,9153574214,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49394879999994 19.397182500000014),MM
1084,9153574215,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49373069999994 19.396906500000014),MM
1085,9153574216,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49385529999995 19.397064200000013),MM
1086,9153590317,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49401109999995 19.397261400000012),MM
1087,9153590318,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49391759999995 19.39714310000001),MM
1088,9153590319,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49382409999994 19.39702480000001),MM
1089,9153590320,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49388649999995 19.3971037),MM
1090,9153590321,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49397989999994 19.3972219),MM
1091,9153590322,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49376179999994 19.396946),MM
1092,9153590323,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.493793 19.3969854),MM
1093,9153590324,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49363719999994 19.3967883),MM
1094,9153590325,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49369949999993 19.3968671),MM
1095,9153590326,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49357489999993 19.39670940000001),MM
1096,9153590327,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49354369999993 19.39667),MM
1097,9153590328,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49827649999993 19.403905600000012),MM
1098,9153590329,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49823329999994 19.403761800000012),MM
1099,9153590330,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49824769999994 19.40380970000001),MM
1100,9153590331,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49829089999993 19.40395350000001),MM
1101,9153590332,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49830529999993 19.4040014),MM
1102,9153590333,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49821889999993 19.40371390000001),MM
1103,9153590334,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49833409999992 19.40409730000001),MM
1104,9153590335,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49826209999992 19.4038576),MM
1105,9153590336,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49831969999993 19.4040493),MM
1106,9153590337,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.498141 19.404094),MM
1107,9153590338,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49812659999992 19.4040461),MM
1108,9153590339,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49802579999992 19.40371060000001),MM
1109,9153590340,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49805459999992 19.403806500000012),MM
1110,9153590341,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49809779999991 19.403950300000012),MM
1111,9153590342,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49808339999991 19.403902300000013),MM
1112,9153590343,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49804019999992 19.403758600000014),MM
1113,9153590344,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.498069 19.403854400000014),MM
1114,9153590345,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49811219999991 19.403998200000014),MM
1115,9153590346,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49842409999991 19.403695400000014),MM
1116,9153590347,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49845179999991 19.403790800000014),MM
1117,9153590348,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49849319999991 19.403933900000013),MM
1118,9153590349,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49847939999991 19.403886200000013),MM
1119,9153590350,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49843789999991 19.403743100000014),MM
1120,9153590351,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49846559999992 19.403838500000013),MM
1121,9153590352,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.498507 19.403981600000012),MM
1122,9153590353,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49869149999992 19.403985900000013),MM
1123,9153590354,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49866389999993 19.403890500000013),MM
1124,9153590355,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49863629999993 19.403795100000014),MM
1125,9153590356,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49867769999993 19.403938200000013),MM
1126,9153590357,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49865009999994 19.403842800000014),MM
1127,9153590358,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49860869999993 19.403699800000012),MM
1128,9153590359,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49862249999994 19.40374740000001),MM
1129,9153590360,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49787149999995 19.403222500000012),MM
1130,9153590361,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49789909999994 19.40331790000001),MM
1131,9153590362,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49785759999995 19.403174800000013),MM
1132,9153590363,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49784379999994 19.403127100000013),MM
1133,9153590364,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49788529999994 19.403270200000012),MM
1134,9153590365,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.498082 19.40316430000001),MM
1135,9153590366,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49810959999994 19.40325970000001),MM
1136,9153590367,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49806819999993 19.40311660000001),MM
1137,9153590368,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49805439999993 19.40306890000001),MM
1138,9153590369,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49809579999993 19.403212),MM
1139,9153590370,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49851369999993 19.40305060000001),MM
1140,9153590371,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.498417 19.40271680000001),MM
1141,9153590372,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49847229999993 19.402907500000012),MM
1142,9153590373,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49854129999993 19.403146),MM
1143,9153590374,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49849989999993 19.40300290000001),MM
1144,9153590375,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49845849999993 19.402859800000012),MM
1145,9153590376,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49848609999992 19.40295520000001),MM
1146,9153590377,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49852749999992 19.40309830000001),MM
1147,9153590378,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49843079999992 19.40276450000001),MM
1148,9153590379,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49844459999993 19.4028121),MM
1149,9153590380,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49840319999993 19.4026691),MM
1150,9153590381,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49826369999992 19.4029625),MM
1151,9153590382,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49819469999993 19.4027241),MM
1152,9153590383,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49820849999993 19.4027718),MM
1153,9153590384,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49822229999994 19.4028195),MM
1154,9153590385,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49823609999994 19.4028672),MM
1155,9153590386,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49824989999995 19.4029149),MM
1156,9153590387,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49827749999994 19.4030102),MM
1157,9153590388,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49829139999994 19.4030579),MM
1158,9153590389,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49830519999995 19.4031056),MM
1159,9153590390,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.498319 19.4031533),MM
1160,9153590391,node,MM,combustion,1.0,gas,reciprocating_engine,generator,NULL,NULL,NULL,POINT (93.49833279999996 19.403201),MM
1161,9153617711,node,MM,combustion,9.0,gas,reciprocating_engine,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Wartsila"" }",POINT (95.22762859999986 18.72609149999999),MM
1162,9153617712,node,MM,combustion,9.0,gas,reciprocating_engine,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Wartsila"" }",POINT (95.22762359999986 18.726042499999988),MM
1163,9153617713,node,MM,combustion,9.0,gas,reciprocating_engine,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Wartsila"" }",POINT (95.22763369999986 18.726140599999987),MM
1164,9153617714,node,MM,combustion,9.0,gas,reciprocating_engine,generator,NULL,NULL,"{ ""tags.manufacturer"": ""Wartsila"" }",POINT (95.22763879999985 18.726189599999987),MM
1165,9153621621,node,MM,combustion,18.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (95.22859099999985 18.727629899999986),MM
1166,9153621622,node,MM,combustion,18.0,gas,gas_turbine,generator,NULL,NULL,NULL,POINT (95.22857009999986 18.727500199999987),MM
1167,9158410711,node,MM,combustion,60.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (96.7024809000001 20.43181859999993),MM
1168,9158410712,node,MM,combustion,60.0,coal,steam_turbine,generator,NULL,NULL,NULL,POINT (96.7026472000001 20.432095099999927),MM
1169,9286836788,node,MM,run-of-the-river,28.0,hydro,francis_turbine,generator,NULL,NULL,NULL,POINT (97.31540700000032 19.569461400000044),MM
1171,11350034876,node,MM,NULL,72.0,NULL,gas_turbine,generator,NULL,NULL,NULL,POINT (96.2284478 16.81147330000003),MM
1172,11350034877,node,MM,NULL,34.0,NULL,steam_turbine,generator,NULL,NULL,NULL,POINT (96.2280805 16.811700800000033),MM
1177,12073673220,node,MM,photovoltaic,30.0,solar,solar_photovoltaic_panel,generator,NULL,NULL,"{ ""tags.operator"": ""Clean Power Energy Company"" }",POINT (96.01260749999989 20.976545),MM
1185,93126792,area,ID,combustion,281.0,coal,steam_turbine,generator,NULL,NULL,"{ ""tags.building"": ""yes"" }","POLYGON ((109.08864620000028 -7.685377499999971, 109.08872650000025 -7.685781599999973, 109.08909550000025 -7.685709599999974, 109.08901520000026 -7.685305499999971, 109.08864620000028 -7.685377499999971))",ID
1213,203604117,area,ID,NULL,120.0,NULL,NULL,generator,NULL,NULL,"{ ""tags.operator"": ""PT Krakatau Chandra Energi"", ""tags.source"": ""Survey"", ""tags.name"": ""PT Krakatau Chandra Energi"", ""tags.addr:city"": ""Cilegon"", ""tags.addr:postcode"": ""42443"", ""tags.addr:street"": ""Jalan Amerika I"", ""tags.website"": ""https:\/\/www.kdl.co.id\/"", ""tags.opening_hours"": ""Mo-Th 08:00-16:30; Fr 08:00-17:00"", ""tags.addr:housename"": ""PT Krakatau Chandra Energi"", ""tags.industrial"": ""power"", ""tags.phone"": ""+62254315001"", ""tags.wikidata"": ""Q31173472"" }","POLYGON ((105.98093390000038 -5.993718799999985, 105.9819858000004 -5.99448729999998, 105.98211500000039 -5.994526699999979, 105.98226280000038 -5.994528799999979, 105.9824253000004 -5.99449769999998, 105.9824982000004 -5.99449559999998, 105.9825774000004 -5.99452049999998, 105.98426040000035 -5.995678499999978, 105.98499360000038 -5.994599199999979, 105.98553750000036 -5.993684599999985, 105.98477290000034 -5.993158299999984, 105.98436449999996 -5.9929035, 105.98447649999996 -5.9927457, 105.98488049999996 -5.9929878, 105.98496949999996 -5.992857, 105.98543569999997 -5.9922515, 105.98559449999996 -5.9923434, 105.98580780000033 -5.992050499999984, 105.98415919999997 -5.9909587, 105.98343759999996 -5.992026, 105.98370180000033 -5.992187499999983, 105.98352720000034 -5.992463399999984, 105.98298360000034 -5.992065599999983, 105.98261070000034 -5.992506899999984, 105.98239620000034 -5.992268699999983, 105.98176080000033 -5.992819699999984, 105.98159420000033 -5.992799, 105.98093390000038 -5.993718799999985))",ID
